Date,Tres_deg_C,m_kg_per_sec
7/24/41,133.32,100
7/25/41,133.305,100
7/26/41,133.29,100
7/27/41,133.275,100
7/28/41,133.26,100
7/29/41,133.245,100
7/30/41,133.23,100
7/31/41,133.215,100
8/1/41,133.2,100
8/2/41,133.185,100
8/3/41,133.17,100
8/4/41,133.155,100
8/5/41,133.14,100
8/6/41,133.125,100
8/7/41,133.11,100
8/8/41,133.095,100
8/9/41,133.08,100
8/10/41,133.065,100
8/11/41,133.05,100
8/12/41,133.035,100
8/13/41,133.02,100
8/14/41,133.005,100
8/15/41,132.99,100
8/16/41,132.975,100
8/17/41,132.96,100
8/18/41,132.945,100
8/19/41,132.93,100
8/20/41,132.915,100
8/21/41,132.9,100
8/22/41,132.885,100
8/23/41,132.87,100
8/24/41,132.855,100
8/25/41,132.84,100
8/26/41,132.825,100
8/27/41,132.81,100
8/28/41,132.795,100
8/29/41,132.78,100
8/30/41,132.765,100
8/31/41,132.75,100
9/1/41,132.735,100
9/2/41,132.72,100
9/3/41,132.705,100
9/4/41,132.69,100
9/5/41,132.675,100
9/6/41,132.66,100
9/7/41,132.645,100
9/8/41,132.63,100
9/9/41,132.615,100
9/10/41,132.6,100
9/11/41,132.585,100
9/12/41,132.57,100
9/13/41,132.555,100
9/14/41,132.54,100
9/15/41,132.525,100
9/16/41,132.51,100
9/17/41,132.495,100
9/18/41,132.48,100
9/19/41,132.465,100
9/20/41,132.45,100
9/21/41,132.435,100
9/22/41,132.42,100
9/23/41,132.405,100
9/24/41,132.39,100
9/25/41,132.375,100
9/26/41,132.36,100
9/27/41,132.345,100
9/28/41,132.33,100
9/29/41,132.315,100
9/30/41,132.3,100
10/1/41,132.285,100
10/2/41,132.27,100
10/3/41,132.255,100
10/4/41,132.24,100
10/5/41,132.225,100
10/6/41,132.21,100
10/7/41,132.195,100
10/8/41,132.18,100
10/9/41,132.165,100
10/10/41,132.15,100
10/11/41,132.135,100
10/12/41,132.12,100
10/13/41,132.105,100
10/14/41,132.09,100
10/15/41,132.075,100
10/16/41,132.06,100
10/17/41,132.045,100
10/18/41,132.03,100
10/19/41,132.015,100
10/20/41,132,100
10/21/41,131.985,100
10/22/41,131.97,100
10/23/41,131.955,100
10/24/41,131.94,100
10/25/41,131.925,100
10/26/41,131.91,100
10/27/41,131.895,100
10/28/41,131.88,100
10/29/41,131.865,100
10/30/41,131.85,100
10/31/41,131.835,100
11/1/41,131.82,100
11/2/41,131.805,100
11/3/41,131.79,100
11/4/41,131.775,100
11/5/41,131.76,100
11/6/41,131.745,100
11/7/41,131.73,100
11/8/41,131.715,100
11/9/41,131.7,100
11/10/41,131.685,100
11/11/41,131.67,100
11/12/41,131.655,100
11/13/41,131.64,100
11/14/41,131.625,100
11/15/41,131.61,100
11/16/41,131.595,100
11/17/41,131.58,100
11/18/41,131.565,100
11/19/41,131.55,100
11/20/41,131.535,100
11/21/41,131.52,100
11/22/41,131.505,100
11/23/41,131.49,100
11/24/41,131.475,100
11/25/41,131.46,100
11/26/41,131.445,100
11/27/41,131.43,100
11/28/41,131.415,100
11/29/41,131.4,100
11/30/41,131.385,100
12/1/41,131.37,100
12/2/41,131.355,100
12/3/41,131.34,100
12/4/41,131.325,100
12/5/41,131.31,100
12/6/41,131.295,100
12/7/41,131.28,100
12/8/41,131.265,100
12/9/41,131.25,100
12/10/41,131.235,100
12/11/41,131.22,100
12/12/41,131.205,100
12/13/41,131.19,100
12/14/41,131.175,100
12/15/41,131.16,100
12/16/41,131.145,100
12/17/41,131.13,100
12/18/41,131.115,100
12/19/41,131.1,100
12/20/41,131.085,100
12/21/41,131.07,100
12/22/41,131.055,100
12/23/41,131.04,100
12/24/41,131.025,100
12/25/41,131.01,100
12/26/41,130.995,100
12/27/41,130.98,100
12/28/41,130.965,100
12/29/41,130.95,100
12/30/41,130.935,100
12/31/41,130.92,100
1/1/42,130.905,100
1/2/42,130.89,100
1/3/42,130.875,100
1/4/42,130.86,100
1/5/42,130.845,100
1/6/42,130.83,100
1/7/42,130.815,100
1/8/42,130.8,100
1/9/42,130.785,100
1/10/42,130.77,100
1/11/42,130.755,100
1/12/42,130.74,100
1/13/42,130.725,100
1/14/42,130.71,100
1/15/42,130.695,100
1/16/42,130.68,100
1/17/42,130.665,100
1/18/42,130.65,100
1/19/42,130.635,100
1/20/42,130.62,100
1/21/42,130.605,100
1/22/42,130.59,100
1/23/42,130.575,100
1/24/42,130.56,100
1/25/42,130.545,100
1/26/42,130.53,100
1/27/42,130.515,100
1/28/42,130.5,100
1/29/42,130.485,100
1/30/42,130.47,100
1/31/42,130.455,100
2/1/42,130.44,100
2/2/42,130.425,100
2/3/42,130.41,100
2/4/42,130.395,100
2/5/42,130.38,100
2/6/42,130.365,100
2/7/42,130.35,100
2/8/42,130.335,100
2/9/42,130.32,100
2/10/42,130.305,100
2/11/42,130.29,100
2/12/42,130.275,100
2/13/42,130.26,100
2/14/42,130.245,100
2/15/42,130.23,100
2/16/42,130.215,100
2/17/42,130.2,100
2/18/42,130.185,100
2/19/42,130.17,100
2/20/42,130.155,100
2/21/42,130.14,100
2/22/42,130.125,100
2/23/42,130.11,100
2/24/42,130.095,100
2/25/42,130.08,100
2/26/42,130.065,100
2/27/42,130.05,100
2/28/42,130.035,100
3/1/42,130.02,100
3/2/42,130.005,100
3/3/42,129.99,100
3/4/42,129.975,100
3/5/42,129.96,100
3/6/42,129.945,100
3/7/42,129.93,100
3/8/42,129.915,100
3/9/42,129.9,100
3/10/42,129.885,100
3/11/42,129.87,100
3/12/42,129.855,100
3/13/42,129.84,100
3/14/42,129.825,100
3/15/42,129.81,100
3/16/42,129.795,100
3/17/42,129.78,100
3/18/42,129.765,100
3/19/42,129.75,100
3/20/42,129.735,100
3/21/42,129.72,100
3/22/42,129.705,100
3/23/42,129.69,100
3/24/42,129.675,100
3/25/42,129.66,100
3/26/42,129.645,100
3/27/42,129.63,100
3/28/42,129.615,100
3/29/42,129.6,100
3/30/42,129.585,100
3/31/42,129.57,100
4/1/42,129.555,100
4/2/42,129.54,100
4/3/42,129.525,100
4/4/42,129.51,100
4/5/42,129.495,100
4/6/42,129.48,100
4/7/42,129.465,100
4/8/42,129.45,100
4/9/42,129.435,100
4/10/42,129.42,100
4/11/42,129.405,100
4/12/42,129.39,100
4/13/42,129.375,100
4/14/42,129.36,100
4/15/42,129.345,100
4/16/42,129.33,100
4/17/42,129.315,100
4/18/42,129.3,100
4/19/42,129.285,100
4/20/42,129.27,100
4/21/42,129.255,100
4/22/42,129.24,100
4/23/42,129.225,100
4/24/42,129.21,100
4/25/42,129.195,100
4/26/42,129.18,100
4/27/42,129.165,100
4/28/42,129.15,100
4/29/42,129.135,100
4/30/42,129.12,100
5/1/42,129.105,100
5/2/42,129.09,100
5/3/42,129.075,100
5/4/42,129.06,100
5/5/42,129.045,100
5/6/42,129.03,100
5/7/42,129.015,100
5/8/42,129,100
5/9/42,128.985,100
5/10/42,128.97,100
5/11/42,128.955,100
5/12/42,128.94,100
5/13/42,128.925,100
5/14/42,128.91,100
5/15/42,128.895,100
5/16/42,128.88,100
5/17/42,128.865,100
5/18/42,128.85,100
5/19/42,128.835,100
5/20/42,128.82,100
5/21/42,128.805,100
5/22/42,128.79,100
5/23/42,128.775,100
5/24/42,128.76,100
5/25/42,128.745,100
5/26/42,128.73,100
5/27/42,128.715,100
5/28/42,128.7,100
5/29/42,128.685,100
5/30/42,128.67,100
5/31/42,128.655,100
6/1/42,128.64,100
6/2/42,128.625,100
6/3/42,128.61,100
6/4/42,128.595,100
6/5/42,128.58,100
6/6/42,128.565,100
6/7/42,128.55,100
6/8/42,128.535,100
6/9/42,128.52,100
6/10/42,128.505,100
6/11/42,128.49,100
6/12/42,128.475,100
6/13/42,128.46,100
6/14/42,128.445,100
6/15/42,128.43,100
6/16/42,128.415,100
6/17/42,128.4,100
6/18/42,128.385,100
6/19/42,128.37,100
6/20/42,128.355,100
6/21/42,128.34,100
6/22/42,128.325,100
6/23/42,128.31,100
6/24/42,128.295,100
6/25/42,128.28,100
6/26/42,128.265,100
6/27/42,128.25,100
6/28/42,128.235,100
6/29/42,128.22,100
6/30/42,128.205,100
7/1/42,128.19,100
7/2/42,128.175,100
7/3/42,128.16,100
7/4/42,128.145,100
7/5/42,128.13,100
7/6/42,128.115,100
7/7/42,128.1,100
7/8/42,128.085,100
7/9/42,128.07,100
7/10/42,128.055,100
7/11/42,128.04,100
7/12/42,128.025,100
7/13/42,128.01,100
7/14/42,127.995,100
7/15/42,127.98,100
7/16/42,127.965,100
7/17/42,127.95,100
7/18/42,127.935,100
7/19/42,127.92,100
7/20/42,127.905,100
7/21/42,127.89,100
7/22/42,127.875,100
7/23/42,127.86,100
7/24/42,127.845,100
7/25/42,127.83,100
7/26/42,127.815,100
7/27/42,127.8,100
7/28/42,127.785,100
7/29/42,127.77,100
7/30/42,127.755,100
7/31/42,127.74,100
8/1/42,127.725,100
8/2/42,127.71,100
8/3/42,127.695,100
8/4/42,127.68,100
8/5/42,127.665,100
8/6/42,127.65,100
8/7/42,127.635,100
8/8/42,127.62,100
8/9/42,127.605,100
8/10/42,127.59,100
8/11/42,127.575,100
8/12/42,127.56,100
8/13/42,127.545,100
8/14/42,127.53,100
8/15/42,127.515,100
8/16/42,127.5,100
8/17/42,127.485,100
8/18/42,127.47,100
8/19/42,127.455,100
8/20/42,127.44,100
8/21/42,127.425,100
8/22/42,127.41,100
8/23/42,127.395,100
8/24/42,127.38,100
8/25/42,127.365,100
8/26/42,127.35,100
8/27/42,127.335,100
8/28/42,127.32,100
8/29/42,127.305,100
8/30/42,127.29,100
8/31/42,127.275,100
9/1/42,127.26,100
9/2/42,127.245,100
9/3/42,127.23,100
9/4/42,127.215,100
9/5/42,127.2,100
9/6/42,127.185,100
9/7/42,127.17,100
9/8/42,127.155,100
9/9/42,127.14,100
9/10/42,127.125,100
9/11/42,127.11,100
9/12/42,127.095,100
9/13/42,127.08,100
9/14/42,127.065,100
9/15/42,127.05,100
9/16/42,127.035,100
9/17/42,127.02,100
9/18/42,127.005,100
9/19/42,126.99,100
9/20/42,126.975,100
9/21/42,126.96,100
9/22/42,126.945,100
9/23/42,126.93,100
9/24/42,126.915,100
9/25/42,126.9,100
9/26/42,126.885,100
9/27/42,126.87,100
9/28/42,126.855,100
9/29/42,126.84,100
9/30/42,126.825,100
10/1/42,126.81,100
10/2/42,126.795,100
10/3/42,126.78,100
10/4/42,126.765,100
10/5/42,126.75,100
10/6/42,126.735,100
10/7/42,126.72,100
10/8/42,126.705,100
10/9/42,126.69,100
10/10/42,126.675,100
10/11/42,126.66,100
10/12/42,126.645,100
10/13/42,126.63,100
10/14/42,126.615,100
10/15/42,126.6,100
10/16/42,126.585,100
10/17/42,126.57,100
10/18/42,126.555,100
10/19/42,126.54,100
10/20/42,126.525,100
10/21/42,126.51,100
10/22/42,126.495,100
10/23/42,126.48,100
10/24/42,126.465,100
10/25/42,126.45,100
10/26/42,126.435,100
10/27/42,126.42,100
10/28/42,126.405,100
10/29/42,126.39,100
10/30/42,126.375,100
10/31/42,126.36,100
11/1/42,126.345,100
11/2/42,126.33,100
11/3/42,126.315,100
11/4/42,126.3,100
11/5/42,126.285,100
11/6/42,126.27,100
11/7/42,126.255,100
11/8/42,126.24,100
11/9/42,126.225,100
11/10/42,126.21,100
11/11/42,126.195,100
11/12/42,126.18,100
11/13/42,126.165,100
11/14/42,126.15,100
11/15/42,126.135,100
11/16/42,126.12,100
11/17/42,126.105,100
11/18/42,126.09,100
11/19/42,126.075,100
11/20/42,126.06,100
11/21/42,126.045,100
11/22/42,126.03,100
11/23/42,126.015,100
11/24/42,126,100
11/25/42,125.985,100
11/26/42,125.97,100
11/27/42,125.955,100
11/28/42,125.94,100
11/29/42,125.925,100
11/30/42,125.91,100
12/1/42,125.895,100
12/2/42,125.88,100
12/3/42,125.865,100
12/4/42,125.85,100
12/5/42,125.835,100
12/6/42,125.82,100
12/7/42,125.805,100
12/8/42,125.79,100
12/9/42,125.775,100
12/10/42,125.76,100
12/11/42,125.745,100
12/12/42,125.73,100
12/13/42,125.715,100
12/14/42,125.7,100
12/15/42,125.685,100
12/16/42,125.67,100
12/17/42,125.655,100
12/18/42,125.64,100
12/19/42,125.625,100
12/20/42,125.61,100
12/21/42,125.595,100
12/22/42,125.58,100
12/23/42,125.565,100
12/24/42,125.55,100
12/25/42,125.535,100
12/26/42,125.52,100
12/27/42,125.505,100
12/28/42,125.49,100
12/29/42,125.475,100
12/30/42,125.46,100
12/31/42,125.445,100
1/1/43,125.43,100
1/2/43,125.415,100
1/3/43,125.4,100
1/4/43,125.385,100
1/5/43,125.37,100
1/6/43,125.355,100
1/7/43,125.34,100
1/8/43,125.325,100
1/9/43,125.31,100
1/10/43,125.295,100
1/11/43,125.28,100
1/12/43,125.265,100
1/13/43,125.25,100
1/14/43,125.235,100
1/15/43,125.22,100
1/16/43,125.205,100
1/17/43,125.19,100
1/18/43,125.175,100
1/19/43,125.16,100
1/20/43,125.145,100
1/21/43,125.13,100
1/22/43,125.115,100
1/23/43,125.1,100
1/24/43,125.085,100
1/25/43,125.07,100
1/26/43,125.055,100
1/27/43,125.04,100
1/28/43,125.025,100
1/29/43,125.01,100
1/30/43,124.995,100
1/31/43,124.98,100
2/1/43,124.965,100
2/2/43,124.95,100
2/3/43,124.935,100
2/4/43,124.92,100
2/5/43,124.905,100
2/6/43,124.89,100
2/7/43,124.875,100
2/8/43,124.86,100
2/9/43,124.845,100
2/10/43,124.83,100
2/11/43,124.815,100
2/12/43,124.8,100
2/13/43,124.785,100
2/14/43,124.77,100
2/15/43,124.755,100
2/16/43,124.74,100
2/17/43,124.725,100
2/18/43,124.71,100
2/19/43,124.695,100
2/20/43,124.68,100
2/21/43,124.665,100
2/22/43,124.65,100
2/23/43,124.635,100
2/24/43,124.62,100
2/25/43,124.605,100
2/26/43,124.59,100
2/27/43,124.575,100
2/28/43,124.56,100
3/1/43,124.545,100
3/2/43,124.53,100
3/3/43,124.515,100
3/4/43,124.5,100
3/5/43,124.485,100
3/6/43,124.47,100
3/7/43,124.455,100
3/8/43,124.44,100
3/9/43,124.425,100
3/10/43,124.41,100
3/11/43,124.395,100
3/12/43,124.38,100
3/13/43,124.365,100
3/14/43,124.35,100
3/15/43,124.335,100
3/16/43,124.32,100
3/17/43,124.305,100
3/18/43,124.29,100
3/19/43,124.275,100
3/20/43,124.26,100
3/21/43,124.245,100
3/22/43,124.23,100
3/23/43,124.215,100
3/24/43,124.2,100
3/25/43,124.185,100
3/26/43,124.17,100
3/27/43,124.155,100
3/28/43,124.14,100
3/29/43,124.125,100
3/30/43,124.11,100
3/31/43,124.095,100
4/1/43,124.08,100
4/2/43,124.065,100
4/3/43,124.05,100
4/4/43,124.035,100
4/5/43,124.02,100
4/6/43,124.005,100
4/7/43,123.99,100
4/8/43,123.975,100
4/9/43,123.96,100
4/10/43,123.945,100
4/11/43,123.93,100
4/12/43,123.915,100
4/13/43,123.9,100
4/14/43,123.885,100
4/15/43,123.87,100
4/16/43,123.855,100
4/17/43,123.84,100
4/18/43,123.825,100
4/19/43,123.81,100
4/20/43,123.795,100
4/21/43,123.78,100
4/22/43,123.765,100
4/23/43,123.75,100
4/24/43,123.735,100
4/25/43,123.72,100
4/26/43,123.705,100
4/27/43,123.69,100
4/28/43,123.675,100
4/29/43,123.66,100
4/30/43,123.645,100
5/1/43,123.63,100
5/2/43,123.615,100
5/3/43,123.6,100
5/4/43,123.585,100
5/5/43,123.57,100
5/6/43,123.555,100
5/7/43,123.54,100
5/8/43,123.525,100
5/9/43,123.51,100
5/10/43,123.495,100
5/11/43,123.48,100
5/12/43,123.465,100
5/13/43,123.45,100
5/14/43,123.435,100
5/15/43,123.42,100
5/16/43,123.405,100
5/17/43,123.39,100
5/18/43,123.375,100
5/19/43,123.36,100
5/20/43,123.345,100
5/21/43,123.33,100
5/22/43,123.315,100
5/23/43,123.3,100
5/24/43,123.285,100
5/25/43,123.27,100
5/26/43,123.255,100
5/27/43,123.24,100
5/28/43,123.225,100
5/29/43,123.21,100
5/30/43,123.195,100
5/31/43,123.18,100
6/1/43,123.165,100
6/2/43,123.15,100
6/3/43,123.135,100
6/4/43,123.12,100
6/5/43,123.105,100
6/6/43,123.09,100
6/7/43,123.075,100
6/8/43,123.06,100
6/9/43,123.045,100
6/10/43,123.03,100
6/11/43,123.015,100
6/12/43,123,100
6/13/43,122.985,100
6/14/43,122.97,100
6/15/43,122.955,100
6/16/43,122.94,100
6/17/43,122.925,100
6/18/43,122.91,100
6/19/43,122.895,100
6/20/43,122.88,100
6/21/43,122.865,100
6/22/43,122.85,100
6/23/43,122.835,100
6/24/43,122.82,100
6/25/43,122.805,100
6/26/43,122.79,100
6/27/43,122.775,100
6/28/43,122.76,100
6/29/43,122.745,100
6/30/43,122.73,100
7/1/43,122.715,100
7/2/43,122.7,100
7/3/43,122.685,100
7/4/43,122.67,100
7/5/43,122.655,100
7/6/43,122.64,100
7/7/43,122.625,100
7/8/43,122.61,100
7/9/43,122.595,100
7/10/43,122.58,100
7/11/43,122.565,100
7/12/43,122.55,100
7/13/43,122.535,100
7/14/43,122.52,100
7/15/43,122.505,100
7/16/43,122.49,100
7/17/43,122.475,100
7/18/43,122.46,100
7/19/43,122.445,100
7/20/43,122.43,100
7/21/43,122.415,100
7/22/43,122.4,100
7/23/43,122.385,100
7/24/43,122.37,100
7/25/43,122.355,100
7/26/43,122.34,100
7/27/43,122.325,100
7/28/43,122.31,100
7/29/43,122.295,100
7/30/43,122.28,100
7/31/43,122.265,100
8/1/43,122.25,100
8/2/43,122.235,100
8/3/43,122.22,100
8/4/43,122.205,100
8/5/43,122.19,100
8/6/43,122.175,100
8/7/43,122.16,100
8/8/43,122.145,100
8/9/43,122.13,100
8/10/43,122.115,100
8/11/43,122.1,100
8/12/43,122.085,100
8/13/43,122.07,100
8/14/43,122.055,100
8/15/43,122.04,100
8/16/43,122.025,100
8/17/43,122.01,100
8/18/43,121.995,100
8/19/43,121.98,100
8/20/43,121.965,100
8/21/43,121.95,100
8/22/43,121.935,100
8/23/43,121.92,100
8/24/43,121.905,100
8/25/43,121.89,100
8/26/43,121.875,100
8/27/43,121.86,100
8/28/43,121.845,100
8/29/43,121.83,100
8/30/43,121.815,100
8/31/43,121.8,100
9/1/43,121.785,100
9/2/43,121.77,100
9/3/43,121.755,100
9/4/43,121.74,100
9/5/43,121.725,100
9/6/43,121.71,100
9/7/43,121.695,100
9/8/43,121.68,100
9/9/43,121.665,100
9/10/43,121.65,100
9/11/43,121.635,100
9/12/43,121.62,100
9/13/43,121.605,100
9/14/43,121.59,100
9/15/43,121.575,100
9/16/43,121.56,100
9/17/43,121.545,100
9/18/43,121.53,100
9/19/43,121.515,100
9/20/43,121.5,100
9/21/43,121.485,100
9/22/43,121.47,100
9/23/43,121.455,100
9/24/43,121.44,100
9/25/43,121.425,100
9/26/43,121.41,100
9/27/43,121.395,100
9/28/43,121.38,100
9/29/43,121.365,100
9/30/43,121.35,100
10/1/43,121.335,100
10/2/43,121.32,100
10/3/43,121.305,100
10/4/43,121.29,100
10/5/43,121.275,100
10/6/43,121.26,100
10/7/43,121.245,100
10/8/43,121.23,100
10/9/43,121.215,100
10/10/43,121.2,100
10/11/43,121.185,100
10/12/43,121.17,100
10/13/43,121.155,100
10/14/43,121.14,100
10/15/43,121.125,100
10/16/43,121.11,100
10/17/43,121.095,100
10/18/43,121.08,100
10/19/43,121.065,100
10/20/43,121.05,100
10/21/43,121.035,100
10/22/43,121.02,100
10/23/43,121.005,100
10/24/43,120.99,100
10/25/43,120.975,100
10/26/43,120.96,100
10/27/43,120.945,100
10/28/43,120.93,100
10/29/43,120.915,100
10/30/43,120.9,100
10/31/43,120.885,100
11/1/43,120.87,100
11/2/43,120.855,100
11/3/43,120.84,100
11/4/43,120.825,100
11/5/43,120.81,100
11/6/43,120.795,100
11/7/43,120.78,100
11/8/43,120.765,100
11/9/43,120.75,100
11/10/43,120.735,100
11/11/43,120.72,100
11/12/43,120.705,100
11/13/43,120.69,100
11/14/43,120.675,100
11/15/43,120.66,100
11/16/43,120.645,100
11/17/43,120.63,100
11/18/43,120.615,100
11/19/43,120.6,100
11/20/43,120.585,100
11/21/43,120.57,100
11/22/43,120.555,100
11/23/43,120.54,100
11/24/43,120.525,100
11/25/43,120.51,100
11/26/43,120.495,100
11/27/43,120.48,100
11/28/43,120.465,100
11/29/43,120.45,100
11/30/43,120.435,100
12/1/43,120.42,100
12/2/43,120.405,100
12/3/43,120.39,100
12/4/43,120.375,100
12/5/43,120.36,100
12/6/43,120.345,100
12/7/43,120.33,100
12/8/43,120.315,100
12/9/43,120.3,100
12/10/43,120.285,100
12/11/43,120.27,100
12/12/43,120.255,100
12/13/43,120.24,100
12/14/43,120.225,100
12/15/43,120.21,100
12/16/43,120.195,100
12/17/43,120.18,100
12/18/43,120.165,100
12/19/43,120.15,100
12/20/43,120.135,100
12/21/43,120.12,100
12/22/43,120.105,100
12/23/43,120.09,100
12/24/43,120.075,100
12/25/43,120.06,100
12/26/43,120.045,100
12/27/43,120.03,100
12/28/43,120.015,100
12/29/43,120,100
12/30/43,119.985,100
12/31/43,119.97,100
1/1/44,119.955,100
1/2/44,119.94,100
1/3/44,119.925,100
1/4/44,119.91,100
1/5/44,119.895,100
1/6/44,119.88,100
1/7/44,119.865,100
1/8/44,119.85,100
1/9/44,119.835,100
1/10/44,119.82,100
1/11/44,119.805,100
1/12/44,119.79,100
1/13/44,119.775,100
1/14/44,119.76,100
1/15/44,119.745,100
1/16/44,119.73,100
1/17/44,119.715,100
1/18/44,119.7,100
1/19/44,119.685,100
1/20/44,119.67,100
1/21/44,119.655,100
1/22/44,119.64,100
1/23/44,119.625,100
1/24/44,119.61,100
1/25/44,119.595,100
1/26/44,119.58,100
1/27/44,119.565,100
1/28/44,119.55,100
1/29/44,119.535,100
1/30/44,119.52,100
1/31/44,119.505,100
2/1/44,119.49,100
2/2/44,119.475,100
2/3/44,119.46,100
2/4/44,119.445,100
2/5/44,119.43,100
2/6/44,119.415,100
2/7/44,119.4,100
2/8/44,119.385,100
2/9/44,119.37,100
2/10/44,119.355,100
2/11/44,119.34,100
2/12/44,119.325,100
2/13/44,119.31,100
2/14/44,119.295,100
2/15/44,119.28,100
2/16/44,119.265,100
2/17/44,119.25,100
2/18/44,119.235,100
2/19/44,119.22,100
2/20/44,119.205,100
2/21/44,119.19,100
2/22/44,119.175,100
2/23/44,119.16,100
2/24/44,119.145,100
2/25/44,119.13,100
2/26/44,119.115,100
2/27/44,119.1,100
2/28/44,119.085,100
2/29/44,119.07,100
3/1/44,119.055,100
3/2/44,119.04,100
3/3/44,119.025,100
3/4/44,119.01,100
3/5/44,118.995,100
3/6/44,118.98,100
3/7/44,118.965,100
3/8/44,118.95,100
3/9/44,118.935,100
3/10/44,118.92,100
3/11/44,118.905,100
3/12/44,118.89,100
3/13/44,118.875,100
3/14/44,118.86,100
3/15/44,118.845,100
3/16/44,118.83,100
3/17/44,118.815,100
3/18/44,118.8,100
3/19/44,118.785,100
3/20/44,118.77,100
3/21/44,118.755,100
3/22/44,118.74,100
3/23/44,118.725,100
3/24/44,118.71,100
3/25/44,118.695,100
3/26/44,118.68,100
3/27/44,118.665,100
3/28/44,118.65,100
3/29/44,118.635,100
3/30/44,118.62,100
3/31/44,118.605,100
4/1/44,118.59,100
4/2/44,118.575,100
4/3/44,118.56,100
4/4/44,118.545,100
4/5/44,118.53,100
4/6/44,118.515,100
4/7/44,118.5,100
4/8/44,118.485,100
4/9/44,118.47,100
4/10/44,118.455,100
4/11/44,118.44,100
4/12/44,118.425,100
4/13/44,118.41,100
4/14/44,118.395,100
4/15/44,118.38,100
4/16/44,118.365,100
4/17/44,118.35,100
4/18/44,118.335,100
4/19/44,118.32,100
4/20/44,118.305,100
4/21/44,118.29,100
4/22/44,118.275,100
4/23/44,118.26,100
4/24/44,118.245,100
4/25/44,118.23,100
4/26/44,118.215,100
4/27/44,118.2,100
4/28/44,118.185,100
4/29/44,118.17,100
4/30/44,118.155,100
5/1/44,118.14,100
5/2/44,118.125,100
5/3/44,118.11,100
5/4/44,118.095,100
5/5/44,118.08,100
5/6/44,118.065,100
5/7/44,118.05,100
5/8/44,118.035,100
5/9/44,118.02,100
5/10/44,118.005,100
5/11/44,117.99,100
5/12/44,117.975,100
5/13/44,117.96,100
5/14/44,117.945,100
5/15/44,117.93,100
5/16/44,117.915,100
5/17/44,117.9,100
5/18/44,117.885,100
5/19/44,117.87,100
5/20/44,117.855,100
5/21/44,117.84,100
5/22/44,117.825,100
5/23/44,117.81,100
5/24/44,117.795,100
5/25/44,117.78,100
5/26/44,117.765,100
5/27/44,117.75,100
5/28/44,117.735,100
5/29/44,117.72,100
5/30/44,117.705,100
